"ID"	"VAR00"	"VAR00_1"	"VAR01"	"VAR02"	"VAR03"	"VAR03_1"	"VAR04_1"	"VAR04_2"	"VAR04_3"	"VAR04_4"	"VAR04_5"	"VAR04_6"	"VAR04_7"	"VAR04_8"	"VAR04_9"	"VAR04_10"	"VAR04_11"	"VAR04_12"	"VAR04_13"	"VAR04_14"	"VAR04_15"	"VAR04_16"	"VAR05_1"	"VAR05_2"	"VAR05_3"	"VAR05_4"	"VAR05_5"	"VAR05_6"	"VAR05_7"	"VAR06_1"	"VAR06_2"	"VAR06_3"	"VAR06_4"	"VAR06_5"	"VAR06_6"	"VAR07_1"	"VAR07_2"	"VAR07_3"	"VAR07_4"	"VAR07_5"	"VAR07_6"	"VAR07_7"	"VAR07_8"	"VAR07_9"	"VAR08_1"	"VAR08_2"	"VAR08_3"	"VAR08_4"	"VAR08_5"	"VAR08_6"	"VAR09_1"	"demo_age"	"demo_gender"	"VAR12"	"VAR12_1"	"VAR13"	"VAR14"	"VAR14_1"	"VAR15"	"VAR16"	"VAR17"	"VAR18"	"demo_nationality"	"gen_insec_mean"	"dest_info_mean"	"gen_trav_sum"	"gen_trav_int"	"gen_trav_bin"	"dest_sec"	"dest_trav_int"
182	5	""	5	1	1	""	6	4	2	4	2	4	2	2	2	1	6	2	4	2	2	1	5	5	5	5	5	5	5	4	5	3	4	5	4	1	1	1	1	1	1	1	1	1	1	2	4	2	1	2	5	23	"1"	1	""	7	3	""	8	1	1	0	"swe"	2	4.2	1	1	1	2	5
183	5	""	5	1	1	""	2	2	4	4	4	2	4	5	1	1	3	2	4	2	2	2	5	5	4	5	5	5	5	5	5	4	5	5	2	1	1	1	1	1	1	1	4	1	4	4	4	5	4	1	5	20	"2"	1	""	7	3	""	5	3	1	0	"swe"	3.66666666666667	4.8	1	1	1	2	5
184	5	""	5	12	4	""	4	4	5	5	6	5	5	4	5	5	6	3	2	5	5	6	5	5	3	5	5	6	5	4	4	5	2	5	5	1	1	1	2	4	4	4	1	4	4	5	4	2	1	1	5	64	"2"	10	""	8	3	""	0	0	2	0	"int"	2.83333333333333	4	2	2	2	5	5
185	5	""	5	12	4	""	5	4	5	5	3	5	5	4	5	5	6	3	1	5	5	6	5	5	4	5	5	5	5	4	4	5	1	4	4	1	1	1	1	2	3	4	1	2	5	1	1	1	1	1	5	70	"1"	10	""	8	4	""	0	0	2	0	"int"	1.66666666666667	3.6	2	2	2	5	5
186	5	""	2	3	6	""	4	1	4	4	2	4	4	4	3	3	3	3	4	4	5	4	5	5	5	5	5	5	5	4	4	2	4	4	5	1	1	1	1	1	1	1	1	1	1	4	2	4	2	2	5	25	"2"	1	""	4	5	""	15	2	3	0	"swe"	2.5	3.6	3	2	2	5	2
187	5	""	2	3	6	""	2	1	5	4	4	5	4	5	6	6	6	6	4	5	5	5	5	5	5	5	5	5	5	4	3	2	1	1	4	1	1	1	2	4	1	2	4	4	1	4	1	4	1	2	5	23	"2"	1	""	8	3	""	24	4	2	0	"swe"	2.16666666666667	2.2	2	2	2	5	2
188	5	""	5	1	2	""	5	5	5	5	6	5	5	4	3	5	6	6	4	4	4	3	5	4	3	6	5	5	5	4	4	3	4	2	2	1	1	1	1	2	1	2	2	2	4	4	4	4	1	2	5	67	"1"	1	""	8	3	""	35	0	1	0	"swe"	3.16666666666667	3.4	1	1	1	4	5
189	5	""	5	1	2	""	5	5	5	5	6	5	5	4	3	5	3	6	5	5	4	3	5	5	6	6	5	5	5	4	4	4	5	4	2	1	1	1	2	2	1	2	2	2	4	4	4	4	1	2	5	65	"2"	1	""	8	5	""	35	0	2	0	"swe"	3.16666666666667	4.2	2	2	2	4	5
190	5	""	5	1	2	""	4	4	2	5	6	5	5	5	6	4	6	1	5	5	6	2	5	5	5	5	5	5	5	1	5	5	5	5	5	4	1	1	1	4	1	2	1	1	1	5	1	1	1	1	5	72	"2"	1	""	8	6	""	24	0	1	0	"swe"	1.66666666666667	4.2	1	1	1	NA	5
191	5	""	5	2	1	""	4	2	2	4	3	4	5	4	4	5	5	4	5	5	2	2	5	5	6	6	5	4	4	5	5	5	5	5	4	4	1	1	2	4	4	5	4	5	2	4	4	4	2	4	5	79	"2"	1	""	8	5	""	4	0	2	0	"swe"	3.33333333333333	5	2	2	2	2	5
192	5	""	5	1	2	""	5	5	5	5	6	4	5	5	2	5	1	5	5	4	1	1	4	5	5	5	5	5	5	5	2	1	5	5	5	1	1	4	1	5	1	1	1	1	5	5	5	5	1	1	5	71	"2"	1	""	7	3	""	24	0	2	0	"swe"	3.66666666666667	3.6	2	2	2	1	5
193	5	""	5	1	1	""	4	5	5	5	6	5	5	5	3	3	6	6	5	5	4	3	5	5	5	5	5	5	5	4	5	5	3	5	2	1	1	1	1	2	2	2	1	4	4	4	2	2	1	2	5	60	"2"	1	""	6	5	""	10	5	1	0	"swe"	2.5	4.4	1	1	1	4	5
194	5	""	5	2	6	""	4	4	1	2	4	4	5	5	4	2	6	5	5	4	2	2	5	5	1	2	5	5	5	1	4	1	4	1	1	1	2	2	1	2	1	5	5	4	1	1	1	1	1	1	5	57	"2"	1	""	8	6	""	10	0	4	0	"swe"	1	2.2	4	3	2	2	5
195	5	""	5	1	2	""	4	5	5	5	6	5	5	4	4	5	5	5	5	5	5	2	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	2	4	4	4	4	1	2	2	1	4	1	4	73	"2"	1	""	8	6	""	50	0	1	0	"swe"	1.83333333333333	1	1	1	1	5	5
196	5	""	2	1	4	""	6	4	4	2	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	4	5	4	4	5	5	2	2	1	2	4	2	2	4	2	1	1	2	4	1	1	1	4	5	28	"2"	1	""	6	6	""	12	0	1	0	"swe"	2.16666666666667	4	1	1	1	5	2
197	5	""	5	7	4	""	3	4	2	4	3	5	5	5	6	5	3	4	5	5	1	3	5	5	5	5	5	5	5	5	5	4	5	5	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	5	45	"2"	1	""	3	6	""	4	0	1	0	"swe"	4	4.8	1	1	1	1	5
198	5	""	5	1	2	""	4	5	2	5	2	4	4	5	5	4	3	1	5	5	2	4	4	6	6	5	5	4	4	4	1	4	2	2	1	2	4	2	4	2	5	5	5	5	1	1	1	1	1	1	5	62	"2"	1	""	8	4	""	12	0	1	0	"swe"	1	2.6	1	1	1	2	5
199	5	""	3	1	1	""	4	2	1	5	2	4	2	5	5	4	3	1	5	5	2	2	4	6	6	5	5	4	4	2	1	4	2	4	2	2	4	2	2	2	4	5	5	4	2	1	1	1	1	1	5	68	"1"	1	""	7	3	""	12	0	1	0	"swe"	1.16666666666667	2.6	1	1	1	2	3
200	5	""	5	7	4	""	5	1	4	2	2	5	5	5	6	6	6	3	5	5	5	5	5	5	5	5	5	5	5	1	1	1	2	1	1	1	1	1	1	1	4	4	2	1	5	5	4	5	2	4	4	20	"2"	1	""	8	3	""	100	0	2	0	"swe"	4.16666666666667	1.2	2	2	2	5	5
201	5	""	5	5	1	""	5	1	5	4	3	5	5	5	3	6	6	6	5	5	5	5	5	3	6	5	5	5	5	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	5	4	2	2	1	4	25	"1"	1	""	8	3	""	0	105	1	0	"swe"	3	1.2	1	1	1	5	5
202	5	""	5	2	4	""	6	2	4	5	6	2	5	5	6	6	6	2	4	6	2	2	5	5	5	5	4	4	4	1	4	4	5	5	5	4	4	5	4	4	2	2	2	2	1	2	2	2	1	1	4	61	"2"	1	""	5	4	""	50	0	2	0	"swe"	1.5	3.8	2	2	2	2	5
203	5	""	5	2	4	""	5	1	4	4	2	2	5	5	3	2	6	2	4	2	2	2	5	5	5	5	4	4	4	1	4	4	5	5	5	4	4	4	4	4	1	2	2	2	1	2	2	2	1	1	2	62	"1"	1	""	5	3	""	60	40	2	1	"swe"	1.5	3.8	3	2	2	2	5
204	5	""	2	1	2	""	4	2	5	2	4	4	5	4	6	6	6	6	5	5	5	6	5	5	6	6	5	5	5	1	4	1	4	4	5	1	1	1	1	2	2	4	1	3	4	5	1	1	1	2	5	64	"1"	7	""	5	5	""	12	0	15	0	"int"	2.33333333333333	2.8	15	3	2	5	2
205	5	""	4	5	6	""	2	5	2	5	5	6	6	4	6	5	5	6	6	2	6	6	5	4	2	2	2	1	6	1	1	4	5	4	1	2	4	2	1	1	1	1	2	1	1	1	1	1	1	1	2	35	"1"	1	""	4	3	""	3	4	1	0	"swe"	1	3	1	1	1	NA	4
206	5	""	4	1	7	"Konsert"	5	4	4	5	6	5	5	5	6	6	6	3	3	4	5	6	5	5	5	5	5	5	6	1	1	4	5	4	4	1	1	1	1	4	1	1	2	1	5	2	1	1	1	1	5	67	"2"	1	""	6	2	""	10	0	3	0	"swe"	1.83333333333333	3	3	2	2	5	4
207	5	""	4	1	2	""	5	3	5	5	6	4	5	5	6	6	6	6	6	5	5	3	5	5	5	3	5	5	5	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	4	62	"1"	1	""	6	2	""	50	0	3	0	"swe"	1.33333333333333	1.4	3	2	2	5	4
208	5	""	5	1	2	""	4	2	2	5	2	5	5	5	4	4	6	2	5	5	5	4	5	5	6	6	2	2	5	1	1	1	1	1	2	1	1	1	1	4	4	4	3	1	1	1	4	2	4	2	4	70	"2"	1	""	7	3	""	6	0	1	0	"swe"	2.33333333333333	1	1	1	1	5	5
209	5	""	5	5	4	""	4	2	4	5	2	5	5	5	4	5	6	2	5	5	5	4	5	5	6	6	2	5	5	1	1	1	1	1	2	1	1	1	1	2	4	2	3	1	1	2	2	2	2	2	4	38	"2"	1	""	4	5	""	4	0	0	0	"swe"	1.83333333333333	1	0	1	1	5	5
210	5	""	3	1	6	""	6	6	5	5	6	4	5	5	6	6	6	6	6	4	5	4	5	5	5	5	5	5	5	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	4	47	"1"	1	""	6	3	""	5	100	1	2	"swe"	1.33333333333333	1.4	3	2	2	5	3
211	5	""	4	1	2	""	5	4	4	4	3	2	5	5	6	5	6	6	5	5	5	2	5	5	5	4	4	4	5	4	5	5	5	2	5	1	4	4	1	4	5	1	5	4	2	4	2	1	1	2	5	40	"2"	1	""	6	6	""	12	3	1	0	"swe"	2	4.2	1	1	1	5	4
212	5	""	5	3	4	""	4	1	5	5	4	4	5	4	6	6	6	4	6	5	5	6	5	5	6	6	5	5	5	4	4	4	5	1	1	2	1	2	1	1	1	1	1	1	4	2	1	1	1	2	5	33	"2"	1	""	6	6	""	10	3	1	0	"swe"	1.83333333333333	3.6	1	1	1	5	5
213	5	""	2	3	4	""	4	2	5	4	6	2	5	4	6	6	6	6	6	4	5	4	5	5	6	6	5	5	5	4	4	4	5	1	1	1	1	1	1	1	1	2	2	1	4	2	1	1	1	2	5	36	"1"	1	""	6	6	""	10	4	2	0	"swe"	1.83333333333333	3.6	2	2	2	5	2
214	5	""	5	14	4	""	2	5	5	5	2	5	5	5	5	4	5	6	5	5	4	5	5	5	5	5	5	5	3	3	3	4	4	4	2	2	2	2	4	2	2	4	2	2	1	4	4	2	2	2	5	30	"1"	12	"Belgium"	2	3	""	10	3	1	0	"int"	2.5	3.6	1	1	1	4	5
215	5	""	5	6	4	""	5	4	5	5	4	5	5	5	4	4	6	3	5	5	5	5	5	5	4	4	5	5	5	3	3	5	5	4	4	1	2	2	1	1	1	2	1	1	4	2	2	2	4	2	5	30	"2"	1	""	2	5	""	3	0	1	0	"swe"	2.66666666666667	4	1	1	1	5	5
216	5	""	3	1	6	""	3	5	5	5	6	5	5	5	6	5	3	3	5	5	5	6	5	5	6	5	5	5	5	4	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	70	"1"	1	""	4	5	""	10	0	1	0	"swe"	1.33333333333333	2.2	1	1	1	5	3
217	5	""	3	2	7	"Ideally arbete"	3	5	5	5	6	5	5	5	6	5	6	3	5	5	5	3	5	5	6	5	5	5	5	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	5	65	"2"	1	""	4	5	""	15	0	2	0	"swe"	1.66666666666667	1.8	2	2	2	5	3
218	5	""	5	3	4	""	4	5	2	5	2	5	5	5	6	5	6	6	5	4	5	6	5	5	6	6	5	5	5	1	2	1	4	1	1	4	1	1	1	2	1	1	4	1	1	4	2	1	1	1	5	67	"1"	1	""	7	5	""	2	0	50	0	"swe"	1.66666666666667	1.8	50	3	2	5	5
219	5	""	1	3	4	""	4	5	6	5	2	5	5	5	5	6	5	6	5	4	5	3	5	5	6	6	5	5	5	1	1	1	2	1	1	4	3	4	1	1	1	1	4	1	1	4	4	1	1	1	5	70	"2"	2	""	2	5	""	2	0	20	0	"int"	2	1.2	20	3	2	5	1
220	5	""	1	7	1	""	4	2	5	4	6	5	5	5	6	5	6	4	6	5	2	6	5	5	6	6	5	5	4	4	4	5	5	2	2	1	1	1	1	2	2	2	2	2	5	5	4	2	1	1	5	39	"1"	7	""	2	6	""	5	12	5	1	"int"	3	4	6	3	2	2	1
221	5	""	1	7	1	""	4	2	5	5	6	5	5	5	6	6	6	6	4	5	1	6	5	5	6	6	5	4	5	2	5	5	5	2	1	1	1	1	1	2	1	2	4	2	4	4	1	2	1	1	5	52	"1"	7	""	2	6	""	5	15	5	1	"int"	2.16666666666667	3.8	6	3	2	1	1
222	5	""	5	2	1	""	5	2	5	5	5	5	5	5	5	6	6	6	6	5	6	1	5	5	5	6	5	5	5	5	5	5	5	5	5	5	1	1	1	5	1	1	5	1	5	5	5	5	5	5	5	60	"1"	1	""	8	4	""	5	50	1	10	"swe"	5	5	11	3	2	NA	5
223	5	""	5	1	2	""	4	4	4	5	4	4	4	2	6	6	6	6	6	2	2	3	4	4	5	5	5	5	5	4	4	4	2	5	4	1	1	1	2	4	2	2	4	4	4	5	4	4	2	2	5	60	"2"	1	""	8	5	""	20	30	1	0	"swe"	3.5	3.8	1	1	1	2	5
224	5	""	1	4	4	""	3	4	5	4	4	5	5	5	4	6	6	4	4	5	5	5	5	5	6	5	5	4	5	4	5	4	1	2	5	1	1	1	1	1	1	2	4	4	5	5	5	5	4	5	4	24	"1"	1	""	4	3	""	4	0	1	0	"swe"	4.83333333333333	3.2	1	1	1	5	1
225	5	""	2	120	1	""	5	2	5	4	5	5	5	2	6	6	6	5	4	5	4	2	5	4	6	5	5	5	5	2	4	5	5	5	2	5	1	1	2	1	1	2	2	2	5	4	4	2	1	1	5	25	"1"	1	""	2	5	""	8	12	1	1	"swe"	2.83333333333333	4.2	2	2	2	4	2
226	5	""	5	1	2	""	4	2	2	5	2	4	5	5	5	5	6	4	5	4	4	6	5	5	6	6	5	6	5	1	5	1	2	2	4	1	1	1	1	1	1	1	2	2	2	4	2	1	1	1	5	26	"1"	1	""	7	3	""	12	0	2	0	"swe"	1.83333333333333	2.2	2	2	2	4	5
227	5	""	5	5	1	""	4	2	2	5	2	2	4	2	4	2	6	2	4	5	5	4	5	5	6	1	5	5	5	2	2	2	1	1	4	2	2	1	2	2	2	1	2	2	1	2	2	2	1	1	4	28	"1"	1	""	8	3	""	10	0	1	0	"swe"	1.5	1.6	1	1	1	5	5
228	5	""	3	2	1	""	4	2	4	5	6	2	5	5	6	5	6	6	6	2	5	6	4	5	6	5	5	5	5	1	5	2	5	5	2	1	1	1	1	4	4	4	5	4	5	5	4	1	1	1	5	74	"2"	1	""	6	5	""	12	0	2	0	"swe"	2.83333333333333	3.6	2	2	2	5	3
229	5	""	5	70	1	""	3	1	2	4	2	5	5	5	6	5	6	5	5	5	5	5	5	5	6	5	5	5	5	4	5	5	2	1	2	1	1	1	1	4	2	1	4	1	1	1	1	4	1	1	5	59	"2"	1	""	3	5	""	15	0	4	0	"swe"	1.5	3.4	4	3	2	5	5
230	9	""	5	40	5	""	5	4	4	5	4	5	5	4	5	5	3	3	5	5	5	3	5	5	5	5	5	5	5	4	4	4	2	4	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	5	24	"2"	1	""	6	5	""	4	0	1	0	"swe"	1.66666666666667	3.6	1	1	1	5	5
231	11	"Gotland"	4	8	4	""	5	4	4	5	3	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	3	3	4	3	4	4	1	1	1	4	2	1	4	1	1	2	5	4	2	2	3	5	21	"1"	12	"Spain"	8	5	""	2	0	5	0	"int"	3	3.4	5	3	2	5	4
232	9	""	5	10	7	""	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	3	3	3	3	4	2	2	2	2	2	2	2	2	3	2	4	4	4	4	5	4	54	"2"	1	""	5	5	""	5	0	2	0	"swe"	3.83333333333333	3.2	2	2	2	1	5
234	9	""	5	28	5	""	4	2	5	4	2	5	4	4	5	3	3	2	4	3	4	2	5	5	4	4	4	4	4	2	3	4	4	2	4	2	2	2	2	4	2	3	4	4	2	4	2	4	2	2	4	22	"2"	1	""	5	3	""	3	1	1	0	"swe"	2.66666666666667	3	1	1	1	4	5
239	2	""	4	1	2	""	5	4	6	5	6	5	5	5	5	2	6	6	6	5	4	2	5	5	4	4	5	5	5	4	4	4	4	4	4	2	2	2	1	4	1	4	4	2	2	4	2	2	2	2	5	34	"2"	1	""	4	6	""	15	10	200	0	"swe"	2.33333333333333	4	200	3	2	4	4
240	2	""	2	3	4	""	6	5	5	5	6	5	5	4	6	6	6	6	6	1	1	1	5	5	5	5	5	5	5	1	2	1	4	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	5	69	"2"	1	""	6	3	""	3	0	5	0	"swe"	1	1.8	5	3	2	1	2
241	5	""	3	1	2	""	6	5	6	6	5	5	5	6	6	6	6	6	6	6	5	6	5	5	5	5	5	5	5	2	2	4	4	4	4	1	1	2	2	1	1	2	1	1	4	4	2	1	1	1	5	38	"1"	1	""	3	6	""	7	0	1	0	"swe"	2.16666666666667	3.2	1	1	1	5	3
242	5	""	4	1	2	""	3	4	3	3	3	5	5	3	3	4	3	3	3	4	3	3	5	5	6	2	5	5	4	1	1	1	2	1	1	1	2	3	1	3	4	2	4	4	4	2	1	1	1	2	5	37	"2"	1	""	3	6	""	8	2	1	0	"swe"	1.83333333333333	1.2	1	1	1	3	4
243	2	""	5	3	4	""	5	5	5	5	6	5	5	4	2	3	5	5	5	1	1	1	5	5	5	5	5	3	4	1	4	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	5	69	"2"	1	""	4	3	""	10	0	5	0	"swe"	1.66666666666667	2.2	5	3	2	1	5
244	2	""	5	365	7	"Bostad"	5	4	5	5	5	5	5	4	5	6	5	5	5	5	5	2	5	5	5	5	5	5	5	3	4	1	4	3	3	3	3	1	1	3	3	4	4	4	2	2	2	2	2	2	5	30	"2"	1	""	3	5	""	20	10	3	1	"swe"	2	3	4	3	2	5	5
245	5	""	5	14	1	""	4	4	4	4	4	5	5	4	4	5	2	6	4	4	4	6	5	5	4	5	5	5	5	2	4	2	4	4	4	1	2	1	1	1	1	1	1	1	2	4	2	2	1	1	5	44	"1"	1	""	3	5	""	15	15	2	1	"swe"	2	3.2	3	2	2	4	5
246	5	""	3	2	1	""	5	4	4	5	3	5	5	4	2	5	6	2	5	5	4	2	5	5	6	5	5	5	5	4	5	2	5	4	1	1	1	1	1	4	4	2	4	4	4	5	4	4	1	2	5	70	"2"	1	""	8	5	""	4	0	3	0	"swe"	3.33333333333333	4	3	2	2	4	3
247	11	"Lund"	1	365	7	"Study"	2	4	2	4	4	5	5	5	5	4	2	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	1	1	1	2	2	1	2	3	1	5	5	4	5	5	5	5	21	"2"	12	"Spain"	8	3	""	2	0	0	0	"int"	4.83333333333333	4.6	0	1	1	5	1
248	5	""	5	30	1	""	5	4	2	4	3	2	5	5	6	1	4	4	2	5	5	4	5	5	6	5	5	5	5	2	5	5	5	4	1	3	1	1	1	2	4	1	1	1	5	4	4	5	5	5	5	79	"2"	1	""	4	4	""	13	0	1	0	"swe"	4.66666666666667	4.2	1	1	1	5	5
249	9	""	5	5	4	""	4	4	4	4	3	4	4	4	3	3	3	3	3	4	4	3	4	3	6	4	4	4	4	3	3	2	2	3	4	2	3	2	1	4	4	2	2	4	2	4	2	4	2	4	4	24	"2"	1	""	4	3	""	2	20	1	0	"swe"	3	2.6	1	1	1	4	5
250	5	""	5	1	2	""	2	2	2	4	2	4	4	4	2	2	6	1	5	6	2	2	5	5	5	5	5	5	5	2	2	2	2	1	1	1	1	1	2	4	1	1	1	5	1	4	4	5	1	5	4	49	"1"	1	""	8	3	""	2	0	1	0	"swe"	3.33333333333333	1.8	1	1	1	2	5
251	11	"Lund"	1	365	7	"Study"	5	2	4	4	2	4	5	4	5	2	3	3	4	4	5	5	5	4	4	4	5	5	5	4	2	5	3	3	4	4	2	4	2	2	2	2	2	2	4	4	2	4	2	4	5	21	"2"	8	""	2	5	""	2	0	2	0	"int"	3.33333333333333	3.4	2	2	2	5	1
252	9	""	4	7	4	""	5	4	5	5	4	5	5	5	5	3	3	4	4	4	5	3	5	5	5	5	5	5	5	4	4	2	2	3	3	1	2	2	2	2	2	2	2	2	3	4	4	4	3	4	5	19	"2"	1	""	5	5	""	5	0	0	0	"swe"	3.66666666666667	3	0	1	1	5	4
253	5	""	5	1	2	""	6	2	2	5	5	5	5	5	5	5	6	2	5	5	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	1	1	1	2	2	2	2	2	2	5	5	5	2	1	5	2	30	"2"	1	""	8	3	""	1	0	1	0	"swe"	3.83333333333333	4.8	1	1	1	5	5
254	5	""	3	4	1	""	4	4	4	5	2	4	5	5	3	3	6	2	5	4	4	2	5	5	5	5	5	5	5	4	4	4	4	5	5	1	1	1	2	4	2	1	3	3	1	2	2	2	1	2	5	26	"2"	1	""	8	3	""	12	0	2	0	"swe"	1.66666666666667	4.2	2	2	2	4	3
255	2	""	1	9	5	""	5	5	5	4	6	5	5	5	4	4	6	6	5	5	5	4	5	5	5	5	5	4	5	4	4	2	4	4	4	2	2	2	2	2	2	2	3	3	2	4	2	2	2	4	5	39	"2"	7	""	7	4	""	5	0	2	0	"int"	2.66666666666667	3.6	2	2	2	5	1
256	5	""	5	18	4	""	5	5	5	5	5	5	5	6	6	6	6	6	5	5	5	6	5	5	5	5	6	6	5	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	39	"1"	1	""	8	3	""	20	70	2	5	"swe"	1	1	7	3	2	5	5
257	5	""	5	1	2	""	6	2	4	4	2	5	5	4	5	2	1	5	4	4	4	2	5	5	5	5	5	5	5	4	4	3	4	5	5	1	1	1	1	2	2	1	3	1	4	4	4	4	2	4	5	18	"2"	1	""	7	3	""	2	0	0	0	"swe"	3.66666666666667	4	0	1	1	4	5
258	5	""	3	7	1	""	5	1	1	5	2	5	5	5	5	6	1	5	5	5	5	2	5	5	6	5	5	5	5	1	1	1	5	5	5	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	5	43	"1"	1	""	8	3	""	2	2	1	0	"swe"	1.16666666666667	2.6	1	1	1	5	3
259	5	""	5	1	7	"Festival"	6	2	2	4	6	5	5	6	6	6	6	4	4	5	5	6	5	5	2	5	5	5	2	2	2	2	4	5	2	1	4	2	2	5	4	2	4	4	2	4	2	2	2	2	5	67	"2"	1	""	4	6	""	4	0	3	0	"swe"	2.33333333333333	3	3	2	2	5	5
260	5	""	5	1	2	""	5	5	3	5	3	5	5	5	6	6	6	6	2	2	5	3	5	5	6	6	5	3	3	1	4	1	1	1	1	1	1	1	1	1	1	2	4	1	1	2	1	1	1	1	5	57	"2"	1	""	8	5	""	25	12	3	0	"swe"	1.16666666666667	1.6	3	2	2	5	5
261	5	""	4	5	1	""	4	5	5	5	5	5	5	5	5	3	6	5	5	5	4	2	5	5	6	5	5	5	5	5	5	1	4	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	49	"1"	1	""	8	5	""	3	52	1	1	"swe"	1	4	2	2	2	4	4
262	5	""	5	1	4	""	6	4	4	2	4	5	4	4	4	5	6	2	4	4	2	1	5	5	6	2	3	3	3	1	1	1	5	2	5	1	5	1	1	4	4	1	1	1	1	1	1	1	1	1	5	41	"2"	1	""	7	4	""	2	0	0	0	"swe"	1	2	0	1	1	2	5
263	5	""	5	1	2	""	5	2	1	5	5	5	5	1	4	5	2	1	5	5	5	4	1	1	1	1	1	5	2	1	1	1	5	5	3	1	1	1	2	3	3	3	3	3	1	5	5	1	1	5	5	18	"1"	1	""	7	5	""	50	0	1	0	"swe"	3	2.6	1	1	1	5	5
264	5	""	5	7	1	""	5	2	1	5	5	5	5	5	5	5	1	1	5	5	5	5	5	5	6	5	5	5	5	4	1	5	1	4	5	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	4	22	"1"	1	""	8	3	""	52	0	1	0	"swe"	1	3	1	1	1	5	5
265	5	""	5	1	2	""	5	5	5	5	5	5	5	4	4	5	2	5	5	5	5	5	5	3	1	5	5	6	5	5	5	5	4	1	5	1	1	5	1	2	5	1	1	1	4	1	1	1	1	1	5	25	"1"	1	""	8	3	""	52	0	0	0	"swe"	1.5	4	0	1	1	5	5
266	5	""	1	90	6	""	3	2	2	2	6	5	5	5	4	5	6	2	1	5	5	5	5	5	6	5	5	5	5	5	5	5	2	4	2	2	2	2	1	4	5	1	5	4	1	4	5	2	2	1	5	23	"1"	1	""	3	3	""	0	100	6	0	"swe"	2.5	4.2	6	3	2	5	1
267	5	""	2	6	4	""	6	5	5	5	4	4	5	6	6	6	6	6	6	5	5	6	5	6	5	5	5	5	5	1	5	5	5	5	5	1	1	1	1	1	1	1	1	1	4	5	5	5	2	1	5	73	"2"	1	""	3	5	""	2	0	2	0	"swe"	3.66666666666667	4.2	2	2	2	5	2
268	5	""	5	3	1	""	3	3	2	2	3	4	5	4	6	3	3	3	3	5	4	3	3	3	6	3	3	2	5	1	4	1	3	4	4	3	3	1	1	3	4	5	4	3	2	4	1	1	1	1	2	51	"1"	1	""	2	4	""	4	0	5	5	"swe"	1.66666666666667	2.6	10	3	2	4	5
269	5	""	5	3	5	""	6	5	4	6	6	5	5	5	6	5	6	6	5	5	5	6	5	5	5	5	5	5	5	4	4	2	2	2	2	1	1	1	1	2	2	1	1	1	4	4	2	2	2	2	5	27	"2"	1	""	4	6	""	12	6	2	0	"swe"	2.66666666666667	2.8	2	2	2	5	5
270	5	""	5	4	1	""	4	1	4	5	6	5	5	3	6	6	6	5	5	5	5	3	5	5	6	6	5	5	5	5	5	1	1	4	1	1	1	1	1	5	1	1	1	1	1	4	5	5	1	2	4	29	"2"	1	""	2	6	""	3	0	3	0	"swe"	3	3.2	3	2	2	5	5
271	2	""	5	14	4	""	6	2	4	5	5	5	5	4	5	2	3	6	5	4	4	2	5	5	5	5	5	5	5	2	4	1	4	2	2	1	1	1	1	2	2	2	2	2	2	5	4	2	2	1	5	18	"2"	1	""	3	3	""	30	0	2	0	"swe"	2.66666666666667	2.6	2	2	2	4	5
274	5	""	2	2	2	""	4	6	4	2	6	5	5	6	6	3	4	6	5	2	5	6	5	6	6	6	5	6	5	1	1	3	1	5	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	32	"2"	1	""	4	5	""	12	3	1	0	"swe"	1.16666666666667	2.2	1	1	1	5	2
275	5	""	5	4	1	""	4	2	2	5	6	5	5	4	5	5	6	6	5	2	2	2	5	5	6	6	5	5	5	1	1	1	4	1	2	1	1	1	1	4	4	1	2	2	1	4	1	1	1	1	4	68	"1"	1	""	6	3	""	20	0	2	0	"swe"	1.5	1.6	2	2	2	2	5
